"","Weight","Win_time","Est_time","maxt","mint","rain","gmin","soil","Minus_10_Slow","Minus_20_Slow","Minus_30_Slow","Minus_40_Slow","Minus_50_Slow","Minus_60_Slow","Minus_70_Slow","Minus_80_Slow","Sand","A0","A1","A2","A3","A4","A5","A6","A7","A8","AA0","Clonmel","Dundalk","Enniscorthy","Galway","Kilkenny","Limerick","Mullignar","Youghal"
"4806",62,30.14,29.54,5.3,-1.1,0,-2.1,3.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
"4807",61,30.06,29.46,5.3,-1.1,0,-2.1,3.5,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
"4808",67,30,29.4,5.3,-1.1,0,-2.1,3.5,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
"4809",65,30.24,29.64,5.3,-1.1,0,-2.1,3.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
"4810",57,29.75,29.15,5.3,-1.1,0,-2.1,3.5,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"4811",62,30.16,29.56,5,-1.6,0.1,-7.2,2.3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
"4812",68,29.84,29.24,5,-1.6,0.1,-7.2,2.3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"4813",73,30.37,29.77,5,-1.6,0.1,-7.2,2.3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
"4814",72,30.3,29.7,5,-1.6,0.1,-7.2,2.3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
"4815",62,30,29.4,5,-1.6,0.1,-7.2,2.3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
"4816",62,30.01,29.41,5,-1.6,0.1,-7.2,2.3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
"4817",59,29.89,29.29,5,-1.6,0.1,-7.2,2.3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"4818",60,29.84,29.24,5,-1.6,0.1,-7.2,2.3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"4819",60,30.28,29.68,5,-1.6,0.1,-7.2,2.3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
"4820",60,29.73,29.13,8.4,2.4,1,2.9,5.7,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"4821",68,30.27,29.67,8.4,2.4,1,2.9,5.7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
"4822",75,29.69,29.09,8.4,2.4,1,2.9,5.7,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"4823",63,30.27,29.67,8.4,2.4,1,2.9,5.7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
"4824",72,29.98,29.38,8.4,2.4,1,2.9,5.7,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
"4825",66,30.82,30.22,8.4,2.4,1,2.9,5.7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
"4826",68,30.21,29.61,8.4,2.4,1,2.9,5.7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
"4827",76,30.92,30.32,8.4,2.4,1,2.9,5.7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"4828",62,30.23,29.63,9.6,0.2,5.3,-4.7,4.6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
"4829",62,30.3,29.7,9.6,0.2,5.3,-4.7,4.6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
"4830",69,30.01,29.41,9.6,0.2,5.3,-4.7,4.6,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
"4831",72,30.98,30.38,9.6,0.2,5.3,-4.7,4.6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"4832",56,30.08,29.48,9.6,0.2,5.3,-4.7,4.6,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
"4833",63,30.39,29.79,9.6,0.2,5.3,-4.7,4.6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
"4834",65,30.18,29.58,9.6,0.2,5.3,-4.7,4.6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
"4835",64,30.41,29.81,9.6,0.2,5.3,-4.7,4.6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
"4836",67,31.06,30.46,9.6,0.2,5.3,-4.7,4.6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"4837",61,30.48,29.78,2.9,0.7,6.5,-2.2,2.9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
"4838",56,29.99,29.29,2.9,0.7,6.5,-2.2,2.9,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"4839",53,30.54,29.84,2.9,0.7,6.5,-2.2,2.9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
"4840",53,31.09,30.39,2.9,0.7,6.5,-2.2,2.9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"4841",79,30.61,29.91,2.9,0.7,6.5,-2.2,2.9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
"4842",53,30.66,29.96,2.9,0.7,6.5,-2.2,2.9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
"4843",58,30.28,29.58,2.9,0.7,6.5,-2.2,2.9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
"4844",64,30.39,29.69,12.2,2.2,20,-0.8,4.9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
"4845",62,29.91,29.21,12.2,2.2,20,-0.8,4.9,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"4846",69,30.14,29.44,12.2,2.2,20,-0.8,4.9,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
"4847",77,30.19,29.49,12.2,2.2,20,-0.8,4.9,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
"4848",66,30.29,29.59,12.2,2.2,20,-0.8,4.9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
"4849",66,29.96,29.26,12.2,2.2,20,-0.8,4.9,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"4850",76,30.01,29.31,12.2,2.2,20,-0.8,4.9,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
"4851",62,29.91,29.21,12.2,2.2,20,-0.8,4.9,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"4852",55,30.05,29.35,12.2,2.2,20,-0.8,4.9,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
"4853",63,30.46,29.76,12.2,2.2,20,-0.8,4.9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
"4854",76,30.38,29.78,12,6,7.1,-2.3,6.4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
"4855",72,29.94,29.34,12,6,7.1,-2.3,6.4,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
"4856",55,29.57,28.97,12,6,7.1,-2.3,6.4,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"4857",58,29.96,29.36,12,6,7.1,-2.3,6.4,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
"4858",62,30.02,29.42,12,6,7.1,-2.3,6.4,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
"4859",66,30.23,29.63,12,6,7.1,-2.3,6.4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
"4860",61,29.95,29.35,12,6,7.1,-2.3,6.4,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
"4861",57,30.14,29.54,12,6,7.1,-2.3,6.4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
"4862",62,30.34,29.74,12,6,7.1,-2.3,6.4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
"4863",60,30.3,29.7,12.2,8.3,2,4.3,7.6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
"4864",54,29.93,29.33,12.2,8.3,2,4.3,7.6,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
"4865",58,30.03,29.43,12.2,8.3,2,4.3,7.6,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
"4866",62,30.22,29.62,12.2,8.3,2,4.3,7.6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
"4867",66,29.99,29.39,12.2,8.3,2,4.3,7.6,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
"4868",59,30.3,29.7,12.2,8.3,2,4.3,7.6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
"4869",71,30.18,29.58,12.2,8.3,2,4.3,7.6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
"4870",70,29.75,29.15,12.2,8.3,2,4.3,7.6,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"4871",66,29.94,29.34,12.2,8.3,2,4.3,7.6,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
"4872",62,30.04,29.44,12.2,8.3,2,4.3,7.6,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
"4873",73,29.98,29.28,6.4,2,1,-0.1,4.4,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"4874",66,29.92,29.22,6.4,2,1,-0.1,4.4,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"4875",62,30.21,29.51,6.4,2,1,-0.1,4.4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
"4876",73,30.04,29.34,6.4,2,1,-0.1,4.4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
"4877",58,29.83,29.13,6.4,2,1,-0.1,4.4,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"4878",60,29.95,29.25,6.4,2,1,-0.1,4.4,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"4879",63,29.69,28.99,6.4,2,1,-0.1,4.4,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"4880",75,29.5,28.8,6.4,2,1,-0.1,4.4,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"4881",65,29.51,28.91,7.2,-0.3,0.3,-4.6,3.9,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"4882",79,30.26,29.66,7.2,-0.3,0.3,-4.6,3.9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
"4883",57,30.01,29.41,7.2,-0.3,0.3,-4.6,3.9,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
"4884",76,29.84,29.24,7.2,-0.3,0.3,-4.6,3.9,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"4885",63,30.19,29.59,7.2,-0.3,0.3,-4.6,3.9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
"4886",74,30.11,29.51,7.2,-0.3,0.3,-4.6,3.9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
"4887",58,29.96,29.36,7.2,-0.3,0.3,-4.6,3.9,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
"4888",62,30.36,29.76,7.2,-0.3,0.3,-4.6,3.9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
"4889",52,30.23,29.63,7.2,-0.3,0.3,-4.6,3.9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
"4890",67,29.67,29.07,7.2,-0.3,0.3,-4.6,3.9,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"4891",61,30.12,29.32,10,2,8.6,-1.9,5.2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
"4892",75,29.82,29.02,10,2,8.6,-1.9,5.2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"4893",73,30.31,29.51,10,2,8.6,-1.9,5.2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
"4894",65,30.24,29.44,10,2,8.6,-1.9,5.2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
"4895",73,30.16,29.36,10,2,8.6,-1.9,5.2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
"4896",63,31.05,30.25,10,2,8.6,-1.9,5.2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
"4897",59,30.7,29.9,10,2,8.6,-1.9,5.2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
"4898",80,30.65,29.85,3.2,-1.1,1.3,-0.9,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
"4899",60,30.27,29.47,3.2,-1.1,1.3,-0.9,4,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
"4900",61,30.02,29.22,3.2,-1.1,1.3,-0.9,4,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"4901",72,30.24,29.44,3.2,-1.1,1.3,-0.9,4,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
"4902",66,29.99,29.19,3.2,-1.1,1.3,-0.9,4,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"4903",67,30.21,29.41,3.2,-1.1,1.3,-0.9,4,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
"4904",70,30.31,29.51,3.2,-1.1,1.3,-0.9,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
"4905",62,29.93,29.13,3.2,-1.1,1.3,-0.9,4,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"4906",61,30.23,29.43,3.2,-1.1,1.3,-0.9,4,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
"4907",59,30.23,29.43,3.2,-1.1,1.3,-0.9,4,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
"4908",68,30.23,29.53,9,-1.2,0.2,-2.8,4.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
"4909",59,30.67,29.97,9,-1.2,0.2,-2.8,4.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
"4910",64,30.01,29.31,9,-1.2,0.2,-2.8,4.1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
"4911",64,30.57,29.87,9,-1.2,0.2,-2.8,4.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
"4912",72,30.12,29.42,9,-1.2,0.2,-2.8,4.1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
"4913",58,29.98,29.28,9,-1.2,0.2,-2.8,4.1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"4914",69,30.34,29.64,9,-1.2,0.2,-2.8,4.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
"4915",80,30.23,29.53,9,-1.2,0.2,-2.8,4.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
"4916",70,30.12,29.52,10.6,2.4,2.7,-4.6,4.9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
"4917",70,29.87,29.27,10.6,2.4,2.7,-4.6,4.9,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"4918",71,30.34,29.74,10.6,2.4,2.7,-4.6,4.9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
"4919",58,29.96,29.36,10.6,2.4,2.7,-4.6,4.9,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
"4920",74,29.7,29.1,10.6,2.4,2.7,-4.6,4.9,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"4921",61,29.82,29.22,10.6,2.4,2.7,-4.6,4.9,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"4922",62,29.83,29.23,10.6,2.4,2.7,-4.6,4.9,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"4923",71,30.01,29.41,10.6,2.4,2.7,-4.6,4.9,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
"4924",71,30.27,29.47,4.6,-1.9,0,-0.8,3.4,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
"4925",71,30.3,29.5,4.6,-1.9,0,-0.8,3.4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
"4926",70,30.28,29.48,4.6,-1.9,0,-0.8,3.4,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
"4927",68,30.23,29.43,4.6,-1.9,0,-0.8,3.4,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
"4928",63,30.43,29.63,4.6,-1.9,0,-0.8,3.4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
"4929",58,31.02,30.22,4.6,-1.9,0,-0.8,3.4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
"4930",70,29.92,29.12,4.6,-1.9,0,-0.8,3.4,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"4931",60,30.29,29.49,4.6,-1.9,0,-0.8,3.4,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
"4932",64,30.88,30.08,4.6,-1.9,0,-0.8,3.4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
"4933",63,30.22,29.42,8.3,-2.2,0,-7.5,3.2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
"4934",72,30.12,29.32,8.3,-2.2,0,-7.5,3.2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
"4935",77,30.48,29.68,8.3,-2.2,0,-7.5,3.2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
"4936",60,30.69,29.89,8.3,-2.2,0,-7.5,3.2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
"4937",63,30.37,29.57,8.3,-2.2,0,-7.5,3.2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
"4938",55,29.94,29.14,8.3,-2.2,0,-7.5,3.2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"4939",63,30,29.2,8.3,-2.2,0,-7.5,3.2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"4940",73,30.14,29.34,8.3,-2.2,0,-7.5,3.2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
"4941",58,30.29,29.49,8.3,-2.2,0,-7.5,3.2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
"4942",69,30.27,29.47,8.3,-2.2,0,-7.5,3.2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
"4943",74,29.88,29.18,13.4,4.3,3.7,3.5,5.5,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"4944",63,29.79,29.09,13.4,4.3,3.7,3.5,5.5,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"4945",71,30.13,29.43,13.4,4.3,3.7,3.5,5.5,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
"4946",71,30.02,29.32,13.4,4.3,3.7,3.5,5.5,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
"4947",61,29.68,28.98,13.4,4.3,3.7,3.5,5.5,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"4948",56,29.59,28.89,13.4,4.3,3.7,3.5,5.5,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"4949",77,30.58,29.88,11.2,3.9,0.3,-0.7,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
"4950",61,30.25,29.55,11.2,3.9,0.3,-0.7,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
"4951",58,30.03,29.33,11.2,3.9,0.3,-0.7,6,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
"4952",64,29.98,29.28,11.2,3.9,0.3,-0.7,6,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"4953",69,30.01,29.31,11.2,3.9,0.3,-0.7,6,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
"4954",58,30.26,29.56,11.2,3.9,0.3,-0.7,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
"4955",61,30.25,29.55,11.2,3.9,0.3,-0.7,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
"4956",63,30.14,29.44,11.2,3.9,0.3,-0.7,6,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
"4957",69,30.02,29.32,11.2,3.9,0.3,-0.7,6,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
"4958",78,30.13,29.43,11.2,3.9,0.3,-0.7,6,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
"4959",65,29.68,28.98,6.3,-1.6,3.1,2.2,5.7,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"4960",71,30.33,29.63,6.3,-1.6,3.1,2.2,5.7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
"4961",62,30.19,29.49,6.3,-1.6,3.1,2.2,5.7,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
"4962",59,30.53,29.93,11,-0.3,0.4,-3.4,7.3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
